id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2289797,Feel like in your own apartment,10211713,Karla,,Cuauhtémoc,19.42054,-99.17074,Entire home/apt,1050,20,298,2024-10-09,2.25,1,197,3,
2297850,GREAT PLACE TO STAY @ POLANCO MEX,11736749,Francisco,,Miguel Hidalgo,19.42887,-99.17651,Private room,769,7,227,2024-10-29,1.71,4,177,4,
2302615,Best Location in the city!!!,11759686,Dora,,Cuauhtémoc,19.42911,-99.16582,Entire home/apt,2528,3,1,2015-08-23,0.01,1,358,0,
2307983,BRIGHT & MODERN TWO LEVEL PENTHOUSE,3887359,Sergio,,Cuauhtémoc,19.42589,-99.16634,Entire home/apt,1965,2,320,2024-12-26,2.44,1,237,31,
2335400,Habitación al sur de la ciudad,11928644,Omar  Josué,,Coyoacán,19.308,-99.16682,Private room,450,2,24,2024-06-20,0.18,2,180,5,
2345760,Room for rent in Mexico City,11979276,Jcbauza_arq@Hotmail.Com,,Miguel Hidalgo,19.39969,-99.17173,Private room,,3,5,2024-11-24,0.19,1,76,3,
2373420,Cultural area of Mexico City,11928644,Omar  Josué,,Coyoacán,19.30729,-99.16962,Private room,430,2,27,2024-06-08,0.23,2,180,1,
2401724,Excellent location renovated Apt. Roma/Condesa 1,7729316,Yaniv,,Cuauhtémoc,19.4171,-99.1725,Entire home/apt,1734,1,253,2024-12-14,2.82,4,169,27,
2406485,En el corazón de la escandón,9931809,Karina,,Miguel Hidalgo,19.40103,-99.17618,Private room,450,2,44,2022-06-18,0.34,1,361,0,
2419999,Mejor Ubicación - Hilton Reforma Seguro 105,2872228,Bruce,,Cuauhtémoc,19.43432,-99.14581,Entire home/apt,864,2,25,2024-11-04,0.19,15,128,4,
2424204,Colonial Suite,12389380,Olivia,,Cuauhtémoc,19.43794,-99.13644,Entire home/apt,2002,3,24,2019-11-14,0.18,6,338,0,
2444573,SPEED WiFi Apartment -Olloqui Park near Coyoacan,12497740,Joaquin,,Benito Juárez,19.36229,-99.17355,Entire home/apt,1011,7,23,2024-08-28,0.25,1,135,2,
2447795,Cozy loft near park,8324471,Maria,,Miguel Hidalgo,19.41245,-99.18961,Entire home/apt,1213,4,37,2023-03-12,0.28,2,329,0,
2484037,Loft in the fun part of Condesa,9852611,Rebeca,,Cuauhtémoc,19.41059,-99.17501,Entire home/apt,1200,2,160,2024-12-04,1.22,2,331,8,
2516668,Room in new apartment of 1250ft²,3729922,Pedro,,Benito Juárez,19.39507,-99.15226,Private room,,30,0,,,1,0,0,
2519535,"Villa María, Heart of Coyoacan",5870021,Héctor,,Coyoacán,19.35418,-99.16338,Private room,1200,2,67,2024-09-10,0.51,5,335,1,
2521698,Art Deco in Condesa King,12910391,Alejandro,,Cuauhtémoc,19.41356,-99.17586,Private room,1618,2,161,2024-12-20,1.35,3,228,34,
2537481,Beautiful Hideaway in Historic Building Across from the Park,12992813,Roberto,,Cuauhtémoc,19.42018,-99.15945,Entire home/apt,3134,2,366,2024-12-09,2.95,3,343,38,
2537521,City Skyline views from 2-BR Apt in Roma Norte,4796027,Marco,,Cuauhtémoc,19.4218,-99.16474,Entire home/apt,3175,2,188,2024-10-29,1.50,3,272,9,
2546210,Two rooms in Narvarte apartment,13036898,Luis,,Benito Juárez,19.39561,-99.15013,Private room,250,28,3,2014-08-01,0.02,1,362,0,
2547576,1BR Studio in the heart of Coyoacan,12774111,Carlo,,Coyoacán,19.34706,-99.16568,Entire home/apt,,3,69,2024-07-11,0.53,1,361,2,
2558376,NEW Urban Oasis with amazing views,50929609,Felipe,,Cuauhtémoc,19.41875599395923,-99.16854557754895,Entire home/apt,2832,2,19,2024-11-28,3.22,8,48,19,
2643099,Charming room Center Coyoacan FRIDA,13530256,Pilar,,Coyoacán,19.33753,-99.15454,Private room,,2,47,2024-12-07,0.37,1,357,5,
2666125,Amazing 2BR in Condesa with fantastic City View,2072566,Juan,,Cuauhtémoc,19.4141,-99.17348,Entire home/apt,,500,94,2020-03-03,0.84,1,179,0,
2702917,A small independent space,13833034,Gabriele,,Miguel Hidalgo,19.41633,-99.18026,Private room,650,5,16,2024-12-15,0.12,1,0,6,
2715327,Downtown King,13894824,Marcye,,Cuauhtémoc,19.43341,-99.15124,Entire home/apt,1686,3,41,2024-12-16,0.32,4,331,5,
2716028,Reforma a la puerta,2333285,Maria Luisa Hilda,,Cuauhtémoc,19.42423,-99.16917,Private room,6066,1,0,,,1,365,0,
2730883,Sunny room + balcony in classic house,12581631,Pablo,,Benito Juárez,19.39567,-99.17694,Private room,,28,17,2024-07-31,0.17,3,9,1,
2745912,Estudio con baño privado.  Independiente 25% x mes,14047971,Mari Carmen,,Benito Juárez,19.37496,-99.17334,Entire home/apt,420,5,61,2024-11-04,0.62,1,144,7,
2784853,Beguest Centro | WSH DRY | Kitchen & Terrace,5755202,Andres,,Venustiano Carranza,19.41833,-99.11802,Entire home/apt,991,3,129,2024-12-11,1.08,36,82,5,
3688757,Very cool apartment with terrace in Roma Norte,16700013,Lisi Y Luis Manuel,,Cuauhtémoc,19.41441,-99.16323,Entire home/apt,2516,4,405,2024-12-21,3.24,1,315,35,
3756112,GREAT PLACE AND LOCATION @POLANCO,11736749,Francisco,,Miguel Hidalgo,19.42867,-99.17647,Private room,779,7,126,2024-12-08,1.03,4,340,1,
3761074,RECAMARA EN BONITA CASA EN CONDOMIN,19236406,Maria Elena,,Tlalpan,19.29005,-99.13694,Private room,287,30,0,,,1,365,0,
3767434,Private Clean & Cozy Loft - 300 Megas WFi,18242899,Jordi,,Benito Juárez,19.37762,-99.15932,Entire home/apt,780,5,82,2024-11-18,0.65,5,63,6,
3835975,BR4B2.5BED6Spacious&Comfortable TownHouseRomaNorte,19712702,Sary,,Cuauhtémoc,19.4202,-99.16906,Entire home/apt,2710,5,179,2024-12-18,1.63,2,44,14,
3843070,Cozy Studio with terrace in Coyoacan,19806027,José Manuel,,Coyoacán,19.3439,-99.16784,Private room,910,3,25,2022-10-22,0.20,1,340,0,
3843651,Santa Fe Luxury High-rise City View w 2 King Beds,19464589,María & José,,Cuajimalpa de Morelos,19.35984,-99.27943,Entire home/apt,2650,1,133,2024-12-12,1.10,4,277,12,
3848018,In the heart of La Condesa,2653797,Belén,,Cuauhtémoc,19.41397,-99.17491,Private room,405,3,23,2024-09-30,0.21,4,243,6,
3849434,"15th floor apartment Roma Norte, great location",10731286,Larren,,Cuauhtémoc,19.42044,-99.16682,Entire home/apt,1334,2,475,2024-11-25,5.07,2,309,56,
3874727,Suite Margrit,20018764,Manuel,,Coyoacán,19.35528516433786,-99.16574358940125,Entire home/apt,2299,1,1,2024-06-30,0.17,5,173,1,
3881748,Cute apartment by WTC,17843455,Maya,,Benito Juárez,19.39664,-99.17516,Entire home/apt,891,2,134,2024-12-22,1.32,1,67,16,
3898193,Colonial Terrace,12389380,Olivia,,Cuauhtémoc,19.43815,-99.13644,Entire home/apt,1415,3,41,2024-11-03,0.33,6,351,5,
3916192,Pretty Pretty Pretty Apt Indoor-Outdoor Space in La Roma,6522855,Salvador,,Cuauhtémoc,19.420214,-99.169487,Entire home/apt,2551,1,483,2024-12-18,3.84,4,344,39,
3916297,Jack Kerouac's Cozy Den in Roma Norte,4028100,Ian,,Cuauhtémoc,19.41321,-99.15943,Entire home/apt,900,3,117,2024-11-28,0.94,3,307,14,
3944872,Nice furnished apartmt in Mex City- Roma Norte,20442452,Ernesto,,Cuauhtémoc,19.41961,-99.16729,Entire home/apt,1557,3,78,2024-11-24,0.63,1,135,20,
3945795,Cómoda y Acogedora HAB. /Baño Propio/Vestidor/GYM,19712702,Sary,,Cuauhtémoc,19.430999,-99.151703,Private room,770,5,13,2024-11-16,0.11,2,83,4,
3947107,WONDERFUL ROOM IN A HOUSE,20456562,Sergio,,Tlalpan,19.29362,-99.16224,Private room,300,1,32,2022-12-12,0.25,4,335,0,
3963443,"Muy amplia recámara con sala,  vestidor y baño",20532650,Martha,,Tlalpan,19.29164,-99.16195,Private room,,5,0,,,2,0,0,
3987218,Beautiful apartment nearJuárez/Roma/Zona Rosa,20667217,Diego,,Cuauhtémoc,19.43319,-99.15964,Entire home/apt,,600,8,2016-01-06,0.06,3,364,0,
4013766,Beguest Polanco | Gym & Terrace | Design Suite,5755202,Andres,,Miguel Hidalgo,19.4374,-99.19049,Entire home/apt,2224,3,181,2024-01-21,1.50,36,84,1,
4015726,"GREAT 3 BDRM Historic Center, Lap Pool",2872228,Bruce,,Cuauhtémoc,19.43432,-99.14581,Entire home/apt,1460,2,56,2024-12-14,0.45,15,147,17,
4032302,Private studio apartment Roma Sur authentic CDMX,20905627,Victor Miguel,,Cuauhtémoc,19.40456,-99.16308,Entire home/apt,823,3,155,2024-12-01,1.26,1,164,6,
4062881,SAN ANGEL INN  - Patio View.,18260491,Simha,,Álvaro Obregón,19.35059,-99.1978,Private room,462,1,68,2024-12-03,0.59,3,365,17,
4073755,Eclectic Junge: 4 stunning bedrooms in ​​Polanco,20264437,Kika,,Miguel Hidalgo,19.437281,-99.212929,Entire home/apt,2598,2,203,2024-12-26,1.63,1,343,47,
4074709,"Beautiful, sunny and airy apartment!",19810723,Berenice,,Cuauhtémoc,19.41896,-99.15508,Entire home/apt,1656,3,173,2024-12-08,1.39,1,15,20,
4084998,Nice and cozy apartment Condesa,21188069,Mariana,,Cuauhtémoc,19.40696,-99.16899,Entire home/apt,1850,2,2,2024-11-03,0.95,1,320,2,
4097827,Luxury penthouse with views of Chapultepec,16580209,Carlos Eduardo,,Cuauhtémoc,19.40906,-99.18165,Entire home/apt,4659,1,63,2024-11-29,2.23,3,198,34,
4097894,Lovely Room in Good Old Coyoacan (Agave Room),2925853,Victoria,,Coyoacán,19.35291,-99.16764,Private room,830,2,242,2024-11-25,2.20,2,321,25,
4103618,(8) Full Apartment in Roma Norte.,18015070,Maria Del Pilar,,Cuauhtémoc,19.41411,-99.16284,Entire home/apt,754,4,161,2024-10-30,1.29,14,79,22,
4103828,Suite Privada ITAM & San Ángel,17222905,Wendy,,Álvaro Obregón,19.34282,-99.2013,Entire home/apt,1099,3,1,2024-11-18,0.75,1,363,1,
4118496,three bedroom apartment Polanco,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.43792,-99.19647,Entire home/apt,1748,2,79,2024-12-24,0.63,23,285,25,
4133239,CHIC APARTMENT in the heart of CDMX w/RoofGarden,21822760,Marcela Veronica,,Cuauhtémoc,19.43326,-99.16806,Entire home/apt,902,10,60,2024-11-30,0.61,1,202,9,
4142890,"Great location, amazing neighborhood: Downtown MX",21491265,Luz,,Cuauhtémoc,19.43107,-99.14473,Entire home/apt,1080,3,102,2024-11-17,1.51,1,353,12,
4149567,Amazing apartment near Santa Fe,21527467,Karla,,Cuajimalpa de Morelos,19.35777,-99.28444,Private room,,1,0,,,1,0,0,
4171282,DEPARTAMENTOS AMUEBLADOS,21645312,Suites,,Coyoacán,19.35721,-99.16538,Entire home/apt,,30,0,,,2,0,0,
4197547,En el corazón de Reforma,2337914,Enrique,,Cuauhtémoc,19.4273,-99.16889,Entire home/apt,2831,2,11,2023-02-14,0.10,6,356,0,
4234262,Super cute studio in quiet Condesa,21970685,Rocio,,Cuauhtémoc,19.41104,-99.17168,Entire home/apt,1190,3,489,2024-11-30,3.94,3,298,33,
4263660,At the heart of Mexico City. A real airbnb,9147711,Bernardo,,Cuauhtémoc,19.427446469054026,-99.13609032484908,Private room,607,1,471,2024-11-24,3.80,1,362,34,
4269477,Pent House con alberca,22164738,Marco Antonio,,Benito Juárez,19.36306,-99.16338,Private room,800,4,1,2019-11-09,0.02,2,320,0,
4274998,Un lugar diferente en la CDMX,2337914,Enrique,,Tlalpan,19.29548,-99.19127,Private room,3235,1,2,2023-02-25,0.02,6,355,0,
4276768,Habitación bonita en casa en zona residencial,21975550,María De Lourdes,,Tlalpan,19.30177,-99.12838,Private room,600,1,30,2024-09-23,0.31,1,365,13,
4278958,Beguest Polanco | 2BR 2BA | Luxury KS Fast WI-FI,5755202,Andres,,Miguel Hidalgo,19.4366,-99.19059,Entire home/apt,2513,3,106,2024-11-03,0.91,36,87,4,
4285417,"Bustling Cuauhtémoc, 1 Block from Reforma, Sleep 2",11488082,Luis,,Cuauhtémoc,19.43166,-99.16585,Entire home/apt,,2,12,2024-12-08,2.18,1,0,12,
4286935,Habitacion Privada S. Miguel Chap.,790208,Francisco Carlos,,Miguel Hidalgo,19.40755,-99.1864,Private room,1112,2,34,2019-09-26,0.28,7,286,0,
4297680,Studio-kitchen & bathroom-near Coyoacan WiFi 300mg,18242899,Jordi,,Benito Juárez,19.37781,-99.15996,Entire home/apt,990,5,47,2024-08-04,0.38,5,89,1,
4330122,La casa del Parque,22482638,Mario Alberto,,Tlalpan,19.28901,-99.14271,Private room,500,1,68,2024-04-15,0.57,2,270,1,
4343260,Comfy room in Secured Building,22482905,Norma,,Álvaro Obregón,19.33744,-99.20311,Private room,,1,11,2022-10-03,0.14,2,0,0,
4390555,Cozy Room close to Everything (Plaza Delta),3921562,Bernardo,,Benito Juárez,19.39628,-99.15343,Private room,404,3,4,2023-11-03,0.05,1,363,0,
4391108,RECAMARA PARA  HOMBRES profesionistas extrangeros,2828190,Alejandro,,Miguel Hidalgo,19.4315,-99.20795,Private room,809,1,0,,,2,89,0,
4409975,Book´s Nest - Nido del Bibliotecario. Casita,19927450,Luz,,Coyoacán,19.35398,-99.14778,Entire home/apt,955,1,391,2024-12-22,3.17,8,325,69,
4421504,"AirCondition RoofTop 24h Security, Hammock",22931264,Rocio,,Cuauhtémoc,19.41624,-99.15748,Entire home/apt,2570,2,201,2024-11-29,1.90,5,342,12,
4430765,Cozy room in great area,17527001,Andrea,,Coyoacán,19.35265,-99.16293,Private room,483,5,27,2024-11-30,0.22,4,266,4,
4439986,Lovely sunny flat,18972381,Ignacio,,Miguel Hidalgo,19.41304,-99.18398,Entire home/apt,,10,12,2022-07-05,0.10,1,0,0,
4457362,Mexico Vacation Rental Property,17468617,Rafael,,Coyoacán,19.335982165534283,-99.12379880851051,Entire home/apt,,2,25,2024-07-22,0.21,15,360,4,
4469994,Habitacion Privada en la Condesa,23169081,Emma,,Cuauhtémoc,19.40662,-99.17301,Private room,,1,0,,,1,0,0,
4474437,Flat with terrace in Condesa,84013745,Isabella,,Cuauhtémoc,19.41035,-99.17145,Entire home/apt,2460,4,36,2024-12-01,1.18,1,163,12,
4489287,Beautiful Típical Mexican House with roof garden,23287902,Finis Y Rosi,,Benito Juárez,19.37819,-99.16773,Entire home/apt,1618,3,20,2024-12-09,0.21,1,87,4,
4492814,"EASY ACCES, GREAT SPACES AND 2 BIKES FOR FREE!",20629876,Andrea,,Miguel Hidalgo,19.42489,-99.17724,Entire home/apt,2022,3,21,2019-12-01,0.19,1,356,0,
4509191,Deluxe room at heart of Mexico City,19411159,Claudia,,Cuauhtémoc,19.40338,-99.16555,Private room,600,2,1,2022-09-21,0.04,3,89,0,
4509559,Casita en Coyoacán,19927450,Luz,,Coyoacán,19.35362,-99.1477,Entire home/apt,,1,395,2024-12-15,3.71,8,335,43,
4519487,Recamara con entrada independiente,6604619,Tania,,Tlalpan,19.26894,-99.17053,Private room,428,6,6,2021-04-30,0.05,2,207,0,
4550512,Casa Rosa in Coyoacan’s Heart,10993719,Jazmin,,Coyoacán,19.349940446466295,-99.16570888980472,Private room,1500,2,77,2023-05-31,0.63,1,40,0,
4565401,Rustic Mexican Loft -Perfect for long stays,899360,Julian,,Cuauhtémoc,19.4106,-99.17732,Entire home/apt,,4,154,2024-12-02,1.26,6,0,8,
4581152,apartment in Bosques,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.4053,-99.24144,Entire home/apt,1120,2,134,2024-06-28,1.13,23,360,10,
4602165,"Condesa Big Private 28m2  Balcony Room, Amsterdam",8015823,Gustavo,,Cuauhtémoc,19.40858,-99.16858,Private room,1092,3,4,2021-08-19,0.04,1,40,0,
4604145,Suite 3 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.40904,-99.17327,Entire home/apt,800,179,18,2019-01-07,0.16,6,302,0,
4642549,French romantic Mansion/suite Julio,24017549,Enrique,,Coyoacán,19.34601,-99.16372,Private room,4714,1,165,2023-04-20,1.35,6,320,0,
4670591,Apartment in Roma,4075316,Sebastián,,Cuauhtémoc,19.41066,-99.16193,Private room,664,1,384,2024-12-01,3.45,3,89,24,
4709767,NIce & cozy apt in La Roma,23437891,Marco Antonio,,Cuauhtémoc,19.40534782409668,-99.16400146484375,Entire home/apt,1700,5,171,2024-12-18,1.40,2,269,18,
4720795,"Casa de huespedes. 
Bed & Breakfast",24385759,Alfonso Fernando Diaz Infante,,Cuauhtémoc,19.421783447265625,-99.16834259033203,Private room,1112,3,0,,,1,365,0,
4774754,Room one block from Reforma,11617164,Carlos,,Cuauhtémoc,19.42763,-99.1677,Entire home/apt,1200,7,95,2024-11-01,0.79,1,145,1,
4776914,Beautiful house at Coyoacan center,17527001,Andrea,,Coyoacán,19.35028,-99.17637,Entire home/apt,1170,5,77,2024-10-15,0.63,4,256,8,
4801896,"Roma/Condesa, Apt 2 habitaciones",20440301,Hugo,,Cuauhtémoc,19.41808,-99.1721,Entire home/apt,1596,1,413,2024-11-27,3.40,2,65,14,
4814757,Colonial Terrace Double,12389380,Olivia,,Cuauhtémoc,19.43815,-99.13644,Entire home/apt,3004,3,56,2024-09-21,0.48,6,346,6,
4832713,"Camelia, Mexico City",24877480,Jorge,,Álvaro Obregón,19.35098,-99.18427,Private room,750,3,1,2018-08-28,0.01,3,365,0,
4833571,Beautiful chill-appart in Condesa,17796480,Claudia,,Cuauhtémoc,19.40707,-99.17086,Private room,700,1,18,2022-02-22,0.15,1,364,0,
4835517,"Camelia 1
Inmejorable Calidad",24877480,Jorge,,Álvaro Obregón,19.35285,-99.18361,Private room,750,1,16,2022-11-30,0.17,3,365,0,
6126644,AMAZING & COMPLETE STUDIO IN ROMA NORTE,7838265,Ernesto,,Cuauhtémoc,19.42013,-99.17011,Entire home/apt,854,4,141,2024-12-02,1.20,8,119,29,
6144126,Cool Piso en el barrio de la Condesa,31775476,Alejandro,,Cuauhtémoc,19.41559,-99.17794,Private room,498,1,51,2023-11-30,0.44,1,320,0,
6185520,"Artsy, wide aptm'nt near everything - 1",31069253,Ulises,,Cuauhtémoc,19.43994,-99.15244,Private room,250,30,25,2024-09-15,0.25,2,131,3,
6204678,House near Condesa & metro for Foro Sol+Autodromo,29969396,Ricardo,,Miguel Hidalgo,19.40602,-99.18098,Entire home/apt,,2,138,2024-10-12,1.19,1,0,7,
6205510,Polanco near Antara 1 Bed 1.5 Bath,20687100,Raynard,,Miguel Hidalgo,19.44215,-99.20058,Entire home/apt,1719,5,23,2020-07-02,0.20,4,330,0,
6214515,Art Deco in Condesa “Queen”,12910391,Alejandro,,Cuauhtémoc,19.41257,-99.17481,Private room,1517,2,185,2024-11-29,1.63,3,244,18,
6261413,REFORMA - Brand new 3BR @ Rio Danubio,15052513,Miguel,,Cuauhtémoc,19.43004,-99.16698,Entire home/apt,2323,2,212,2023-04-07,1.98,5,0,0,
6263633,Cozy House Apartment,32551014,Rodrigo,,Coyoacán,19.34208,-99.18006,Entire home/apt,,7,0,,,1,0,0,
6271813,Santa Fe Arcos Bosques de las lomas,32093405,Rafael,,Cuajimalpa de Morelos,19.38599,-99.25322,Private room,1150,1,29,2024-12-06,0.26,1,360,11,
2789086,Cuarto en la Juárez,14266395,Lucas,,Cuauhtémoc,19.42793,-99.15546,Private room,,3,0,,,1,0,0,
2794006,"1 BR full apartment, security 24h, fast internet",14291448,Miguel,,Benito Juárez,19.37892,-99.1889,Entire home/apt,752,3,50,2024-10-23,0.59,1,267,7,
2848002,"Villa Patricia, Heart of Coyoacan",5870021,Héctor,,Coyoacán,19.35445,-99.16251,Private room,1300,2,24,2019-02-18,0.19,5,335,0,
2848113,"Villa Conchita, Heart of Coyoacan",5870021,Héctor,,Coyoacán,19.35472,-99.16258,Private room,,2,55,2023-03-24,0.43,5,340,0,
2863665,Dormitorio con baño privado en Anzures-CDMX,14636903,Mericia,,Miguel Hidalgo,19.43238,-99.17465,Private room,600,7,215,2021-02-28,2.04,1,329,0,
2867671,Mex Suites Casa Azúl B&B,14659220,Mauricio,,Benito Juárez,19.37748,-99.18156,Private room,,2,5,2022-10-29,0.04,1,0,0,
2894095,50% off! Two room suite in Santa Fe,14791549,Juan Pablo,,Cuajimalpa de Morelos,19.36045,-99.27996,Entire home/apt,1990,6,111,2024-06-12,0.89,3,77,6,
2905087,Private Room with perfect location,4093881,Marco Y David,,Cuauhtémoc,19.431456313259034,-99.17251368036463,Private room,506,4,31,2024-09-21,0.27,1,88,1,
2908957,Departamento Superior Roma/ Norte- Sanitized,2281290,Jorge Arturo,,Cuauhtémoc,19.42536,-99.16043,Entire home/apt,2022,1,39,2024-05-19,0.30,24,268,2,
2918765,Cuarto en Lomas Virreyes con vista a Chapultepec,14905408,Martin,,Miguel Hidalgo,19.42297,-99.20626,Private room,985,10,15,2023-01-30,0.23,2,365,0,
2932923,Complete apartment w / elevator and parking,10847035,Angie,,Miguel Hidalgo,19.440629,-99.16809,Entire home/apt,,3,9,2022-10-31,0.32,1,0,0,
2942919,Studio Downtown Historic Coyoacan,14993631,Lucrecia,,Coyoacán,19.34682,-99.16616,Entire home/apt,807,3,120,2024-12-11,1.44,1,344,18,
2943836,PRECIOSO APARTAMENTO DE 70 M2,13709233,Clemente,,Benito Juárez,19.36295,-99.15335,Entire home/apt,1011,3,54,2020-03-02,0.42,2,61,0,
2956545,Cuarto privado cerca del WTC LGBTQ+,4148933,Lili,,Benito Juárez,19.38742,-99.16909,Private room,,1,0,,,1,269,0,
2984619,1 bedroom apaprtment hotel style service,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.43661,-99.20527,Entire home/apt,64584,2,134,2024-12-14,1.04,23,336,29,
2984948,Departamento de Lujo en Polanco,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.42962,-99.20321,Entire home/apt,1395,2,49,2023-12-03,0.39,23,259,0,
2986194,luxury apartment in Palmas,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.42512,-99.22595,Entire home/apt,1650,2,39,2024-11-11,0.30,23,298,6,
2993993,Luxury apartment in Bosques,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.4017,-99.25329,Entire home/apt,,2,55,2021-07-11,0.43,23,0,0,
3008799,Coyoacan: Gorgeously bright 2BR flat with balcony!,15333016,Jutta,,Coyoacán,19.353416442871094,-99.16253662109375,Entire home/apt,1072,28,4,2022-09-30,0.04,1,358,0,
3013008,Your Home in Mexico City,15200931,Elton Jean,,Miguel Hidalgo,19.44336,-99.20072,Entire home/apt,1430,2,201,2024-12-08,1.56,1,343,23,
3049887,Luxury Studio Apartment Palmas,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.42503,-99.22601,Entire home/apt,1139,2,73,2024-11-24,0.64,23,295,21,
3057573,Beautiful restored 40s apartment in Polanco♥,4455952,María José,,Miguel Hidalgo,19.42993,-99.19266,Entire home/apt,2912,4,338,2024-11-28,2.67,11,255,49,
3105424,In the Heart of Polanco.,12215962,Valentín,,Miguel Hidalgo,19.432260303641524,-99.19035056909291,Entire home/apt,1894,5,37,2024-11-24,0.29,1,267,20,
3148012,beatiful two bedroom apartment,15981957,Carlos,,Cuauhtémoc,19.41121,-99.15957,Entire home/apt,2580,3,195,2024-12-14,1.52,2,334,11,
3157656,"Heart of the City, Next Hilton Reforma 306",2872228,Bruce,,Cuauhtémoc,19.43432,-99.14581,Entire home/apt,1463,2,89,2024-12-07,0.73,15,143,36,
3176573,Departamento en Polanco 3 recamaras,5726338,Nadia,,Miguel Hidalgo,19.43716,-99.20436,Entire home/apt,,7,0,,,1,0,0,
3183133,Studio con servicios incluidos,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.40303,-99.24273,Entire home/apt,1139,2,63,2024-12-11,0.57,23,247,11,
3204960,Auténtico departamento Art Deco en La Roma,16239923,Aldo,,Cuauhtémoc,19.40561382443991,-99.16012365370989,Entire home/apt,600,3,31,2024-12-15,1.13,1,316,10,
3240086,THE PLACE  to MEET your Expectations,13894824,Marcye,,Cuauhtémoc,19.43386,-99.14648,Entire home/apt,1897,3,67,2024-06-22,0.60,4,179,5,
3242026,Apartment for your Pleasure or Business Trip (A),12682760,Isaul,,Miguel Hidalgo,19.45688,-99.21323,Entire home/apt,1298,8,75,2024-03-08,0.74,2,25,3,
3293072,Amazing Loft @ Iconic Building R27,16636749,Ximena,,Cuauhtémoc,19.43488,-99.15107,Entire home/apt,1782,3,140,2024-12-09,1.15,4,139,9,
